timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1728046001794,179,Click on any category``,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 2-26,,true,,3928,720,40,101,null,0,19522,0
1728046021314,179,Click on any category,200,,Scenario 2 2-26,text,true,,3928,720,40,101,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=CDA2489E6FC07E9300CF56800FDA9949?viewCategory=&categoryId=FISH,179,0,0
1728046001920,166,Click on any category``,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 1-38,,true,,4212,720,61,101,null,0,19508,0
1728046021426,166,Click on any category,200,,Scenario1 1-38,text,true,,4212,720,61,101,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=CDA2489E6FC07E9300CF56800FDA9949?viewCategory=&categoryId=DOGS,166,0,0
1728046002002,177,Click on any category``,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 1-41,,true,,3668,724,61,101,null,0,19470,0
1728046021470,177,Click on any category,200,,Scenario1 1-41,text,true,,3668,724,61,101,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=CDA2489E6FC07E9300CF56800FDA9949?viewCategory=&categoryId=REPTILES,177,0,0
1728046021004,776,Enter the store,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 2-28,,true,,4973,624,40,101,null,0,36,590
1728046021040,776,enter the store,200,,Scenario 2 2-28,text,true,,4973,624,40,101,https://petstore.octoperf.com/actions/Catalog.action,776,0,590
1728046021112,659,Enter the store,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 2-27,,true,,4973,624,40,101,null,0,103,496
1728046021214,659,enter the store,200,,Scenario 2 2-27,text,true,,4973,624,40,101,https://petstore.octoperf.com/actions/Catalog.action,657,0,496
1728046002366,156,Click on any category``,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 1-37,,true,,3662,720,61,101,null,0,19540,0
1728046021905,156,Click on any category,200,,Scenario1 1-37,text,true,,3662,720,61,101,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=CDA2489E6FC07E9300CF56800FDA9949?viewCategory=&categoryId=CATS,156,0,0
1728046002441,167,Click on any category``,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 2-25,,true,,3928,720,40,101,null,0,19486,0
1728046021926,167,Click on any category,200,,Scenario 2 2-25,text,true,,3928,720,40,101,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=CDA2489E6FC07E9300CF56800FDA9949?viewCategory=&categoryId=FISH,166,0,0
1728046021495,606,Enter the store,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 2-26,,true,,4973,624,40,101,null,0,24,454
1728046021519,606,enter the store,200,,Scenario 2 2-26,text,true,,4973,624,40,101,https://petstore.octoperf.com/actions/Catalog.action,605,0,454
1728046003060,189,Click on any category``,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 1-36,,true,,4212,720,61,101,null,0,19490,0
1728046022549,189,Click on any category,200,,Scenario1 1-36,text,true,,4212,720,61,101,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=CDA2489E6FC07E9300CF56800FDA9949?viewCategory=&categoryId=DOGS,188,0,0
1728046022094,676,Enter the store,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 2-25,,true,,4973,624,40,101,null,0,54,509
1728046022148,676,enter the store,200,,Scenario 2 2-25,text,true,,4973,624,40,101,https://petstore.octoperf.com/actions/Catalog.action,676,0,509
1728046003214,168,Click on any category``,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 2-24,,true,,3668,724,40,101,null,0,19510,0
1728046022722,168,Click on any category,200,,Scenario 2 2-24,text,true,,3668,724,40,101,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=CDA2489E6FC07E9300CF56800FDA9949?viewCategory=&categoryId=REPTILES,168,0,0
1728046003457,173,Click on any category``,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 1-35,,true,,3662,720,61,101,null,0,19560,0
1728046023015,173,Click on any category,200,,Scenario1 1-35,text,true,,3662,720,61,101,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=CDA2489E6FC07E9300CF56800FDA9949?viewCategory=&categoryId=CATS,173,0,0
1728046003825,162,Click on any category``,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 1-34,,true,,3928,720,61,101,null,0,19552,0
1728046023376,162,Click on any category,200,,Scenario1 1-34,text,true,,3928,720,61,101,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=CDA2489E6FC07E9300CF56800FDA9949?viewCategory=&categoryId=FISH,162,0,0
1728046022891,642,Enter the store,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 2-24,,true,,4973,624,40,101,null,0,26,483
1728046022916,642,enter the store,200,,Scenario 2 2-24,text,true,,4973,624,40,101,https://petstore.octoperf.com/actions/Catalog.action,642,0,483
1728046003940,156,Click on any category``,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 2-23,,true,,4212,720,40,101,null,0,19537,0
1728046023475,156,Click on any category,200,,Scenario 2 2-23,text,true,,4212,720,40,101,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=CDA2489E6FC07E9300CF56800FDA9949?viewCategory=&categoryId=DOGS,156,0,0
1728046004430,157,Click on any category``,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 1-33,,true,,3668,724,61,101,null,0,19521,0
1728046023949,157,Click on any category,200,,Scenario1 1-33,text,true,,3668,724,61,101,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=CDA2489E6FC07E9300CF56800FDA9949?viewCategory=&categoryId=REPTILES,157,0,0
1728046023632,682,Enter the store,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 2-23,,true,,4973,624,40,101,null,0,2,515
1728046023634,682,enter the store,200,,Scenario 2 2-23,text,true,,4973,624,40,101,https://petstore.octoperf.com/actions/Catalog.action,681,0,515
1728046004709,151,Click on any category``,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 2-22,,true,,3662,720,40,101,null,0,19487,0
1728046024194,151,Click on any category,200,,Scenario 2 2-22,text,true,,3662,720,40,101,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=CDA2489E6FC07E9300CF56800FDA9949?viewCategory=&categoryId=CATS,151,0,0
1728046004988,164,Click on any category``,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 1-32,,true,,3928,720,61,101,null,0,19521,0
1728046024507,164,Click on any category,200,,Scenario1 1-32,text,true,,3928,720,61,101,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=CDA2489E6FC07E9300CF56800FDA9949?viewCategory=&categoryId=FISH,164,0,0
1728046024346,595,Enter the store,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 2-22,,true,,4973,624,40,101,null,0,34,450
1728046024380,595,enter the store,200,,Scenario 2 2-22,text,true,,4973,624,40,101,https://petstore.octoperf.com/actions/Catalog.action,595,0,450
1728046005385,167,Click on any category``,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 1-31,,true,,4212,720,61,101,null,0,19553,0
1728046024936,167,Click on any category,200,,Scenario1 1-31,text,true,,4212,720,61,101,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=CDA2489E6FC07E9300CF56800FDA9949?viewCategory=&categoryId=DOGS,167,0,0
1728046005460,154,Click on any category``,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 2-21,,true,,3668,724,40,101,null,0,19517,0
1728046024975,154,Click on any category,200,,Scenario 2 2-21,text,true,,3668,724,40,101,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=CDA2489E6FC07E9300CF56800FDA9949?viewCategory=&categoryId=REPTILES,154,0,0
1728046005873,161,Click on any category``,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 1-30,,true,,3662,720,61,101,null,0,19547,0
1728046025418,161,Click on any category,200,,Scenario1 1-30,text,true,,3662,720,61,101,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=CDA2489E6FC07E9300CF56800FDA9949?viewCategory=&categoryId=CATS,161,0,0
1728046025131,589,Enter the store,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 2-21,,true,,4973,624,40,101,null,0,96,437
1728046025226,589,enter the store,200,,Scenario 2 2-21,text,true,,4973,624,40,101,https://petstore.octoperf.com/actions/Catalog.action,584,0,437
1728046006176,152,Click on any category``,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 2-20,,true,,3928,720,40,101,null,0,19555,0
1728046025729,152,Click on any category,200,,Scenario 2 2-20,text,true,,3928,720,40,101,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=CDA2489E6FC07E9300CF56800FDA9949?viewCategory=&categoryId=FISH,152,0,0
1728046006373,182,Click on any category``,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 1-29,,true,,4212,720,61,101,null,0,19525,0
1728046025896,182,Click on any category,200,,Scenario1 1-29,text,true,,4212,720,61,101,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=CDA2489E6FC07E9300CF56800FDA9949?viewCategory=&categoryId=DOGS,182,0,0
1728046006811,152,Click on any category``,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 1-28,,true,,3668,724,61,101,null,0,19470,0
1728046026279,152,Click on any category,200,,Scenario1 1-28,text,true,,3668,724,61,101,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=CDA2489E6FC07E9300CF56800FDA9949?viewCategory=&categoryId=REPTILES,152,0,0
1728046025882,627,Enter the store,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 2-20,,true,,4973,624,40,101,null,0,8,472
1728046025890,627,enter the store,200,,Scenario 2 2-20,text,true,,4973,624,40,101,https://petstore.octoperf.com/actions/Catalog.action,627,0,472
1728046007002,170,Click on any category``,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 2-19,,true,,3662,720,40,101,null,0,19502,0
1728046026502,170,Click on any category,200,,Scenario 2 2-19,text,true,,3662,720,40,101,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=CDA2489E6FC07E9300CF56800FDA9949?viewCategory=&categoryId=CATS,170,0,0
1728046007278,155,Click on any category``,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 1-27,,true,,3928,720,61,101,null,0,19542,0
1728046026818,155,Click on any category,200,,Scenario1 1-27,text,true,,3928,720,61,101,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=CDA2489E6FC07E9300CF56800FDA9949?viewCategory=&categoryId=FISH,155,0,0
1728046027027,0,Select any product-12,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 79: https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=Not Found,Scenario1 1-61,text,false,,1238,0,61,101,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=Not Found,0,0,0
1728046011113,0,Select any product,,"Number of samples in transaction : 1, number of failing samples : 1",Scenario1 1-61,,false,,1238,0,61,101,null,0,15918,0
1728046027001,159,Select any product-12,200,,Scenario1 1-60,text,true,,4138,752,61,101,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=K9-DL-01,158,0,0
1728046011098,159,Select any product,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 1-60,,true,,4138,752,61,101,null,158,15904,0
1728046027201,0,Select any product-12,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 79: https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=Not Found,Scenario1 1-59,text,false,,1238,0,61,101,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=Not Found,0,0,0
1728046011226,0,Select any product,,"Number of samples in transaction : 1, number of failing samples : 1",Scenario1 1-59,,false,,1238,0,61,101,null,0,15978,0
1728046026673,622,Enter the store,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 2-19,,true,,4973,624,40,101,null,0,65,468
1728046026738,622,enter the store,200,,Scenario 2 2-19,text,true,,4973,624,40,101,https://petstore.octoperf.com/actions/Catalog.action,621,0,468
1728046007774,151,Click on any category``,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 1-26,,true,,3668,724,61,101,null,0,19481,0
1728046027253,151,Click on any category,200,,Scenario1 1-26,text,true,,3668,724,61,101,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=CDA2489E6FC07E9300CF56800FDA9949?viewCategory=&categoryId=REPTILES,151,0,0
1728046007731,173,Click on any category``,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 2-18,,true,,4212,720,40,101,null,0,19536,0
1728046027265,173,Click on any category,200,,Scenario 2 2-18,text,true,,4212,720,40,101,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=CDA2489E6FC07E9300CF56800FDA9949?viewCategory=&categoryId=DOGS,173,0,0
1728046027675,161,Select any product-12,200,,Scenario1 1-58,text,true,,4138,752,61,101,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=K9-DL-01,161,0,0
1728046011774,161,Select any product,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 1-58,,true,,4138,752,61,101,null,161,15902,0
1728046008402,157,Click on any category``,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 2-17,,true,,3928,720,40,101,null,0,19464,0
1728046027864,157,Click on any category,200,,Scenario 2 2-17,text,true,,3928,720,40,101,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=CDA2489E6FC07E9300CF56800FDA9949?viewCategory=&categoryId=FISH,157,0,0
1728046008376,162,Click on any category``,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 1-25,,true,,3662,720,61,101,null,0,19512,0
1728046027886,162,Click on any category,200,,Scenario1 1-25,text,true,,3662,720,61,101,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=CDA2489E6FC07E9300CF56800FDA9949?viewCategory=&categoryId=CATS,162,0,0
1728046027439,623,Enter the store,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 2-18,,true,,4973,624,40,101,null,0,97,465
1728046027536,623,enter the store,200,,Scenario 2 2-18,text,true,,4973,624,40,101,https://petstore.octoperf.com/actions/Catalog.action,618,0,465
1728046028238,0,Select any product-12,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 79: https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=Not Found,Scenario1 1-57,text,false,,1238,0,61,101,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=Not Found,0,0,0
1728046012267,0,Select any product,,"Number of samples in transaction : 1, number of failing samples : 1",Scenario1 1-57,,false,,1238,0,61,101,null,0,15973,0
1728046008769,161,Click on any category``,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 1-24,,true,,4212,720,61,101,null,0,19479,0
1728046028247,161,Click on any category,200,,Scenario1 1-24,text,true,,4212,720,61,101,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=CDA2489E6FC07E9300CF56800FDA9949?viewCategory=&categoryId=DOGS,160,0,0
1728046028022,600,Enter the store,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 2-17,,true,,4973,624,40,101,null,0,31,451
1728046028052,600,enter the store,200,,Scenario 2 2-17,text,true,,4973,624,40,101,https://petstore.octoperf.com/actions/Catalog.action,600,0,451
1728046028687,160,Select any product-12,200,,Scenario1 1-56,text,true,,4093,752,61,101,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-FW-01,160,0,0
1728046012766,160,Select any product,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 1-56,,true,,4093,752,61,101,null,160,15923,0
1728046009210,172,Click on any category``,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 2-16,,true,,3668,724,40,101,null,0,19493,0
1728046028702,172,Click on any category,200,,Scenario 2 2-16,text,true,,3668,724,40,101,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=CDA2489E6FC07E9300CF56800FDA9949?viewCategory=&categoryId=REPTILES,171,0,0
1728046029129,0,Select any product-12,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 79: https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=Not Found,Scenario1 1-55,text,false,,1238,0,61,101,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=Not Found,0,0,0
1728046013243,0,Select any product,,"Number of samples in transaction : 1, number of failing samples : 1",Scenario1 1-55,,false,,1238,0,61,101,null,0,15888,0
1728046029767,0,Select any product-12,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 79: https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=Not Found,Scenario1 1-54,text,false,,1238,0,61,101,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=Not Found,0,0,0
1728046013804,0,Select any product,,"Number of samples in transaction : 1, number of failing samples : 1",Scenario1 1-54,,false,,1238,0,61,101,null,0,15964,0
1728046010289,231,Click on any category``,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 1-21,,true,,3668,724,61,101,null,0,19462,0
1728046029750,231,Click on any category,200,,Scenario1 1-21,text,true,,3668,724,61,101,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=CDA2489E6FC07E9300CF56800FDA9949?viewCategory=&categoryId=REPTILES,231,0,0
1728046009411,1100,Click on any category``,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 1-23,,true,,3662,720,61,101,null,0,19548,0
1728046028957,1100,Click on any category,200,,Scenario1 1-23,text,true,,3662,720,61,101,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=CDA2489E6FC07E9300CF56800FDA9949?viewCategory=&categoryId=CATS,1100,0,0
1728046010021,687,Click on any category``,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 2-15,,true,,4212,720,40,101,null,0,19497,0
1728046029516,687,Click on any category,200,,Scenario 2 2-15,text,true,,4212,720,40,101,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=CDA2489E6FC07E9300CF56800FDA9949?viewCategory=&categoryId=DOGS,687,0,0
1728046030129,150,Select any product-12,200,,Scenario1 1-53,text,true,,4138,752,61,101,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=K9-DL-01,150,0,0
1728046014197,150,Select any product,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 1-53,,true,,4138,752,61,101,null,150,15933,0
1728046009810,995,Click on any category``,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 1-22,,true,,3928,720,61,101,null,0,19523,0
1728046029332,995,Click on any category,200,,Scenario1 1-22,text,true,,3928,720,61,101,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=CDA2489E6FC07E9300CF56800FDA9949?viewCategory=&categoryId=FISH,995,0,0
1728046010742,168,Click on any category``,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 2-14,,true,,3662,720,40,101,null,0,19523,0
1728046030264,168,Click on any category,200,,Scenario 2 2-14,text,true,,3662,720,40,101,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=CDA2489E6FC07E9300CF56800FDA9949?viewCategory=&categoryId=CATS,168,0,0
1728046010802,164,Click on any category``,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 1-20,,true,,3928,720,61,101,null,0,19482,0
1728046030283,164,Click on any category,200,,Scenario1 1-20,text,true,,3928,720,61,101,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=CDA2489E6FC07E9300CF56800FDA9949?viewCategory=&categoryId=FISH,164,0,0
1728046028875,1748,Enter the store,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 2-16,,true,,4973,624,40,101,null,0,63,1435
1728046028938,1748,enter the store,200,,Scenario 2 2-16,text,true,,4973,624,40,101,https://petstore.octoperf.com/actions/Catalog.action,1747,0,1435
1728046030724,0,Select any product-12,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 79: https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=Not Found,Scenario1 1-52,text,false,,1238,0,61,101,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=Not Found,0,0,0
1728046014757,0,Select any product,,"Number of samples in transaction : 1, number of failing samples : 1",Scenario1 1-52,,false,,1238,0,61,101,null,0,15967,0
1728046030205,626,Enter the store,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 2-15,,true,,4973,624,40,101,null,0,59,476
1728046030263,626,enter the store,200,,Scenario 2 2-15,text,true,,4973,624,40,101,https://petstore.octoperf.com/actions/Catalog.action,626,0,476
1728046011278,170,Click on any category``,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 1-19,,true,,4212,720,61,101,null,0,19504,0
1728046030781,170,Click on any category,200,,Scenario1 1-19,text,true,,4212,720,61,101,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=CDA2489E6FC07E9300CF56800FDA9949?viewCategory=&categoryId=DOGS,170,0,0
1728046030434,625,Enter the store,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 2-14,,true,,4973,624,40,101,null,0,49,473
1728046030483,625,enter the store,200,,Scenario 2 2-14,text,true,,4973,624,40,101,https://petstore.octoperf.com/actions/Catalog.action,624,0,473
1728046011476,163,Click on any category``,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 2-13,,true,,3668,724,40,101,null,0,19493,0
1728046030969,163,Click on any category,200,,Scenario 2 2-13,text,true,,3668,724,40,101,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=CDA2489E6FC07E9300CF56800FDA9949?viewCategory=&categoryId=REPTILES,163,0,0
1728046011764,159,Click on any category``,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 1-18,,true,,3662,720,61,101,null,0,19535,0
1728046031298,159,Click on any category,200,,Scenario1 1-18,text,true,,3662,720,61,101,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=CDA2489E6FC07E9300CF56800FDA9949?viewCategory=&categoryId=CATS,159,0,0
1728046011941,193,Click on any category``,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 2-40,,true,,3928,720,40,101,null,0,19528,0
1728046031469,193,Click on any category,200,,Scenario 2 2-40,text,true,,3928,720,40,101,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=CDA2489E6FC07E9300CF56800FDA9949?viewCategory=&categoryId=FISH,193,0,0
1728046031688,0,Select any product-12,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 79: https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=Not Found,Scenario1 1-50,text,false,,1238,0,61,101,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=Not Found,0,0,0
1728046015774,0,Select any product,,"Number of samples in transaction : 1, number of failing samples : 1",Scenario1 1-50,,false,,1238,0,61,101,null,0,15914,0
1728046012129,152,Click on any category``,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 2-12,,true,,4212,720,40,101,null,0,19518,0
1728046031646,152,Click on any category,200,,Scenario 2 2-12,text,true,,4212,720,40,101,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=CDA2489E6FC07E9300CF56800FDA9949?viewCategory=&categoryId=DOGS,152,0,0
1728046031648,182,Select any product-12,200,,Scenario1 1-51,text,true,,4138,752,61,101,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=K9-DL-01,182,0,0
1728046015727,182,Select any product,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 1-51,,true,,4138,752,61,101,null,182,15920,0
1728046031133,659,Enter the store,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 2-13,,true,,4973,624,40,101,null,0,62,497
1728046031194,659,enter the store,200,,Scenario 2 2-13,text,true,,4973,624,40,101,https://petstore.octoperf.com/actions/Catalog.action,659,0,497
1728046012278,154,Click on any category``,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 1-17,,true,,3668,724,61,101,null,0,19541,0
1728046031818,154,Click on any category,200,,Scenario1 1-17,text,true,,3668,724,61,101,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=CDA2489E6FC07E9300CF56800FDA9949?viewCategory=&categoryId=REPTILES,154,0,0
1728046012305,173,Click on any category``,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 2-39,,true,,3662,720,40,101,null,0,19536,0
1728046031840,173,Click on any category,200,,Scenario 2 2-39,text,true,,3662,720,40,101,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=CDA2489E6FC07E9300CF56800FDA9949?viewCategory=&categoryId=CATS,173,0,0
1728046032100,158,Select any product-12,200,,Scenario1 1-49,text,true,,4093,752,61,101,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-FW-01,158,0,0
1728046016185,158,Select any product,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 1-49,,true,,4093,752,61,101,null,158,15915,0
1728046012713,155,Click on any category``,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 1-16,,true,,3928,720,61,101,null,0,19479,0
1728046032191,155,Click on any category,200,,Scenario1 1-16,text,true,,3928,720,61,101,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=CDA2489E6FC07E9300CF56800FDA9949?viewCategory=&categoryId=FISH,155,0,0
1728046031663,661,Enter the store,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 2-40,,true,,4973,624,40,101,null,0,41,494
1728046031703,661,enter the store,200,,Scenario 2 2-40,text,true,,4973,624,40,101,https://petstore.octoperf.com/actions/Catalog.action,661,0,494
1728046031799,694,Enter the store,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 2-12,,true,,4973,624,40,101,null,0,77,518
1728046031876,694,enter the store,200,,Scenario 2 2-12,text,true,,4973,624,40,101,https://petstore.octoperf.com/actions/Catalog.action,693,0,518
1728046012940,154,Click on any category``,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 2-11,,true,,4212,720,40,101,null,0,19530,0
1728046032469,154,Click on any category,200,,Scenario 2 2-11,text,true,,4212,720,40,101,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=CDA2489E6FC07E9300CF56800FDA9949?viewCategory=&categoryId=DOGS,154,0,0
1728046032014,643,Enter the store,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 2-39,,true,,4973,624,40,101,null,0,101,462
1728046032115,643,enter the store,200,,Scenario 2 2-39,text,true,,4973,624,40,101,https://petstore.octoperf.com/actions/Catalog.action,642,0,462
1728046013120,171,Click on any category``,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 2-38,,true,,3668,724,40,101,null,0,19489,0
1728046032609,171,Click on any category,200,,Scenario 2 2-38,text,true,,3668,724,40,101,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=CDA2489E6FC07E9300CF56800FDA9949?viewCategory=&categoryId=REPTILES,171,0,0
1728046032612,174,Select any product-12,200,,Scenario1 1-48,text,true,,4138,752,61,101,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=K9-DL-01,174,0,0
1728046016712,174,Select any product,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 1-48,,true,,4138,752,61,101,null,174,15899,0
1728046013283,163,Click on any category``,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 1-15,,true,,3662,720,61,101,null,0,19476,0
1728046032758,163,Click on any category,200,,Scenario1 1-15,text,true,,3662,720,61,101,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=CDA2489E6FC07E9300CF56800FDA9949?viewCategory=&categoryId=CATS,163,0,0
